machine_id,machine_id_encoded,timestamp,operating_speed_rpm,load_percentage,temperature_celsius,rms,peak_to_peak,kurtosis,skewness,crest_factor,spectral_centroid,spectral_bandwidth,spectral_rolloff,dominant_frequency,frequency_rms,entropy,impulse_factor,clearance_factor,band_energy_1_5kHz,snr_estimated,fault_class,fault_present
CAT-EX-002,1,2025-01-02 18:52:00,1436.6,44.6,52.4,0.502284,2.297726,-0.00802,-0.991249,2.873253,1145.461,1538.1221,70.8008,24.4141,32.139883,3.788078,3.673915,4.406364,14147.7268,-14.2051,normal,0
CAT-EX-002,1,2025-01-02 18:56:00,1422.5,45.5,51.5,0.698537,2.809308,-1.034388,0.234431,2.169479,1131.1322,1541.6775,29.2969,24.4141,44.714141,4.023324,2.527393,2.828018,19750.2862,-12.9211,normal,0
CAT-EX-002,1,2025-01-02 19:00:00,1418.2,45.9,50.3,0.594406,4.795575,0.174287,-0.738855,5.311522,1302.3045,1594.1127,70.8008,24.4141,38.061108,3.313809,6.791024,8.159369,34156.01,-16.8124,normal,0
CAT-EX-002,1,2025-01-02 19:01:00,1408.1,42.8,50.2,0.621863,2.907725,-0.484722,-0.704735,2.644528,1197.3873,1564.4031,48.8281,24.4141,39.824521,3.812891,3.121877,3.480949,22592.0277,-14.5752,normal,0
CAT-EX-002,1,2025-01-02 19:03:00,1403.1,40.8,48.8,0.556189,2.293387,-0.466911,0.77013,2.496182,1121.6071,1510.5509,46.3867,24.4141,35.596419,3.918638,3.083252,3.593931,16231.8269,-14.5221,normal,0
CAT-EX-002,1,2025-01-02 19:04:00,1392.8,44.8,48.1,0.568945,2.528886,-0.586711,0.445102,2.528599,1084.365,1485.8854,68.3594,24.4141,36.411188,3.975755,3.077548,3.563638,16624.8127,-14.3389,normal,0
CAT-EX-002,1,2025-01-02 19:06:00,1404.3,43.7,45.7,0.455023,2.069285,-0.820873,-0.235833,2.296036,1139.9324,1506.2967,51.2695,24.4141,29.12001,3.964832,2.754973,3.183417,12954.1306,-15.3029,normal,0
CAT-EX-002,1,2025-01-02 19:10:00,1410.9,41.6,44.9,0.516442,3.564883,-0.859143,-0.150072,3.780611,1305.9547,1590.9597,70.8008,24.4141,33.066014,3.531186,4.593846,5.404499,25928.7442,-16.8778,normal,0
CAT-EX-002,1,2025-01-02 19:11:00,1412.0,42.1,44.1,0.382429,3.516932,0.068889,0.47472,6.319213,1464.3857,1622.6665,92.7734,70.8008,24.476667,3.258887,7.775625,9.095326,23698.8323,-18.8371,normal,0
CAT-EX-002,1,2025-01-02 19:15:00,1402.5,43.5,44.6,0.39367,2.174127,-0.469415,-0.541767,2.9353,1170.06,1546.4817,73.2422,24.4141,25.196846,3.775655,3.613839,4.223325,12643.003,-16.096,normal,0
CAT-EX-002,1,2025-01-02 19:16:00,1397.7,43.0,45.0,0.458128,2.586109,-1.164691,0.160805,3.741894,1318.9646,1572.4208,46.3867,24.4141,29.331966,3.671171,4.194382,4.550502,20199.8382,-16.8614,normal,0
CAT-EX-002,1,2025-01-02 19:20:00,1373.1,40.6,44.0,0.535862,2.201633,-0.904644,-0.539137,2.287782,1199.8412,1547.723,51.2695,21.9727,34.288617,3.971284,2.693446,3.062833,20310.2293,-15.4688,normal,0
CAT-EX-002,1,2025-01-02 19:23:00,1378.2,40.3,41.0,0.433531,2.446904,-0.632566,0.004946,3.643738,1261.6861,1575.2846,92.7734,21.9727,27.75578,3.725309,4.41089,5.090992,17068.0117,-16.3216,normal,0
CAT-EX-002,1,2025-01-02 19:25:00,1375.0,43.6,40.2,0.467101,3.911575,-0.685898,-0.136013,4.74044,1412.5661,1618.2022,68.3594,46.3867,29.890519,3.38127,5.661536,6.49634,27546.901,-17.7838,normal,0
CAT-EX-002,1,2025-01-02 19:26:00,1336.4,43.2,41.7,0.510593,2.471177,-1.098277,-0.03289,2.655295,1382.8618,1588.6594,65.918,21.9727,32.670056,3.86898,3.015073,3.303748,24955.0122,-16.7625,normal,0
CAT-EX-002,1,2025-01-02 19:29:00,1339.6,45.3,41.1,0.699113,2.954845,-1.232673,-0.143714,2.203724,1272.0739,1588.9846,46.3867,21.9727,44.736295,3.898609,2.523198,2.805513,26229.4989,-13.9578,normal,0
CAT-EX-002,1,2025-01-02 19:31:00,1350.0,45.1,42.2,0.479076,2.772745,-0.684407,-0.029776,3.670041,1340.7464,1590.3378,90.332,43.9453,30.65337,3.70115,4.5766,5.517666,22672.9686,-16.7402,normal,0
CAT-EX-002,1,2025-01-02 19:33:00,1349.5,45.1,42.4,0.62183,2.373553,-1.173185,-0.324295,2.110966,1267.2391,1579.0834,43.9453,21.9727,39.79221,3.997195,2.366185,2.567185,19160.2926,-13.7858,normal,0
CAT-EX-002,1,2025-01-02 19:36:00,1368.0,44.3,43.9,0.353192,1.792022,-0.911567,0.242934,2.636205,1289.8732,1573.4859,114.7461,21.9727,22.611577,3.864803,3.047025,3.397973,13379.25,-16.8747,normal,0
CAT-EX-002,1,2025-01-02 19:39:00,1356.6,44.0,47.4,0.639313,4.225334,-0.412515,0.612061,4.826753,1426.5594,1622.2959,43.9453,21.9727,40.914091,3.531976,5.744164,6.479523,36724.5065,-16.3401,normal,0
CAT-EX-002,1,2025-01-02 19:40:00,1424.9,51.5,55.2,0.799018,4.639199,-0.63339,0.32944,2.917671,1569.5491,1584.1799,163.5742,24.4141,51.14101,3.758758,3.53816,4.107391,698470.0192,-16.5743,bearing_wear_severe,1
CAT-EX-002,1,2025-01-02 19:43:00,1456.8,54.0,61.4,0.649433,3.936809,-0.196913,-0.205889,3.247789,1780.9445,1505.1532,2470.7031,24.4141,41.554254,3.73687,3.941224,4.528867,1114019.1408,-18.2481,bearing_wear_severe,1
CAT-EX-002,1,2025-01-02 19:46:00,1462.2,56.4,70.2,0.854435,7.502807,-0.307074,0.315436,5.002424,2045.7001,1489.4275,2373.0469,24.4141,54.670969,3.329678,5.981928,6.807985,1285574.5984,-20.3293,bearing_wear_severe,1
CAT-EX-002,1,2025-01-02 19:48:00,1486.2,57.5,75.1,0.795127,6.547908,-0.480115,0.138402,5.232781,2031.0011,1610.6227,3320.3125,24.4141,50.876373,3.422369,6.209238,7.019262,1144653.4386,-17.5063,bearing_wear_severe,1
CAT-EX-002,1,2025-01-02 19:49:00,1500.6,60.9,81.5,0.735804,7.328881,0.594558,-0.375135,5.169377,2309.5935,1811.9815,4475.0977,24.4141,47.081605,3.227609,6.529828,7.657549,1840912.9168,-21.0131,bearing_wear_severe,1
CAT-EX-002,1,2025-01-02 19:52:00,1540.0,64.9,85.0,0.799972,6.228157,0.049099,-0.304052,4.728394,2150.477,1664.4744,3647.4609,24.4141,51.194179,3.446597,5.947647,7.057114,1934672.4216,-20.3112,bearing_wear_severe,1
CAT-EX-002,1,2025-01-02 19:54:00,1557.9,67.0,88.6,0.68997,5.154397,-0.438777,0.110946,3.877538,2307.3414,1806.2082,4301.7578,26.8555,44.149536,3.481358,4.586398,5.156464,1748127.7941,-20.137,bearing_wear_severe,1
CAT-EX-002,1,2025-01-02 19:57:00,1564.2,66.7,91.8,0.787283,5.531973,-0.422103,-0.140859,3.95839,1888.361,1641.4456,3413.0859,26.8555,50.383805,3.600864,4.873603,5.706757,1142752.1437,-19.2342,bearing_wear_severe,1
CAT-EX-002,1,2025-01-02 19:58:00,1596.6,63.2,94.1,0.858578,8.953813,0.544225,-0.132045,6.67534,2213.9719,1591.5843,3496.0938,26.8555,54.941526,3.197967,8.217196,9.438883,2748961.7725,-20.5763,bearing_wear_severe,1
CAT-EX-002,1,2025-01-02 19:59:00,1618.1,64.8,95.4,0.640438,6.832086,0.395931,-0.067725,6.246893,2276.0078,1552.9766,3408.2031,26.8555,40.978237,3.186722,7.736204,8.936192,1545451.9391,-20.4272,bearing_wear_severe,1
CAT-EX-002,1,2025-01-02 20:03:00,1617.4,64.4,95.9,0.871576,9.216517,-0.028526,-0.031379,5.938924,2096.8078,1499.5011,2580.5664,26.8555,55.767573,3.180008,7.112649,8.057352,2071279.1747,-19.7217,bearing_wear_severe,1
CAT-EX-002,1,2025-01-02 20:04:00,1640.7,63.3,97.4,0.839157,6.55671,0.165385,0.254877,4.216301,2352.8882,1776.9792,4392.0898,26.8555,53.69345,3.496059,5.296472,6.228504,2232769.2607,-21.0675,bearing_wear_severe,1
CAT-EX-002,1,2025-01-02 20:07:00,1640.9,65.1,98.5,0.678785,8.347563,1.662873,0.118223,7.84169,2139.7893,1503.9065,3041.9922,2851.5625,43.433419,3.025871,10.351304,12.590089,2408170.5408,-21.7874,bearing_wear_severe,1
CAT-EX-002,1,2025-01-02 20:11:00,1638.0,70.8,101.1,0.640216,4.812756,0.562872,0.288535,4.083625,2441.117,1759.4384,4233.3984,26.8555,40.966017,3.528436,5.272373,6.319036,1839837.6665,-20.4404,bearing_wear_severe,1
CAT-EX-002,1,2025-01-02 20:14:00,1636.0,70.9,102.2,0.906519,6.901021,0.197749,0.115432,4.310109,2336.57,1750.3608,4096.6797,26.8555,58.003404,3.501632,5.565415,6.783135,3139017.4848,-20.4256,bearing_wear_severe,1
CAT-EX-002,1,2025-01-02 20:15:00,1535.9,70.7,96.2,0.802355,3.34304,-0.677521,-0.46137,2.335178,1158.1635,1513.7221,51.2695,26.8555,51.344496,3.950732,2.842836,3.333293,42056.5176,-15.4902,normal,0
CAT-EX-002,1,2025-01-02 20:18:00,1467.5,64.5,90.3,0.736989,4.571846,-1.044814,0.42309,4.571983,1580.8868,1630.9293,48.8281,24.4141,47.156214,3.520824,5.166632,5.625879,37247.1664,-15.2766,normal,0
CAT-EX-002,1,2025-01-02 20:21:00,1395.5,60.9,86.8,0.482224,2.17116,-0.929305,0.032259,2.292052,1099.0233,1502.1916,92.7734,46.3867,30.862473,3.987338,2.673032,2.996975,11751.1131,-13.8029,normal,0
CAT-EX-002,1,2025-01-02 20:24:00,1354.8,60.8,84.4,0.659061,3.40631,-0.890792,-0.227377,2.789984,1300.962,1595.8366,46.3867,21.9727,42.184805,3.716212,3.262401,3.671587,28350.1151,-14.8689,normal,0
CAT-EX-002,1,2025-01-02 20:28:00,1299.2,60.4,82.1,0.585444,2.252372,-1.19356,0.377919,2.129466,1412.2432,1618.1299,43.9453,21.9727,37.460883,3.967279,2.463895,2.777411,24013.666,-15.0768,normal,0
CAT-EX-002,1,2025-01-02 20:29:00,1267.9,60.6,80.2,0.718798,4.311067,0.061908,0.821993,3.38602,1242.0201,1586.1049,43.9453,21.9727,46.039226,3.534744,4.419642,5.505404,33660.2521,-14.7766,normal,0
CAT-EX-002,1,2025-01-02 20:32:00,1231.7,56.5,81.5,0.729216,4.503961,-0.885498,0.38648,3.834726,1349.8927,1601.0862,41.5039,19.5312,46.658757,3.620637,4.506748,5.091607,49457.1656,-16.7837,normal,0
CAT-EX-002,1,2025-01-02 20:33:00,1219.7,55.6,81.3,0.546541,2.428015,-0.872403,0.311934,2.359015,1157.0948,1542.0083,80.5664,19.5312,34.970541,3.939311,2.741555,3.057129,17554.2694,-14.6438,normal,0
CAT-EX-002,1,2025-01-02 20:35:00,1190.7,55.7,80.2,0.580666,2.262638,-1.184211,-0.177158,2.065806,1317.1715,1588.9614,19.5312,19.5312,37.154035,4.055472,2.399862,2.726072,16416.5691,-13.7256,normal,0
CAT-EX-002,1,2025-01-02 20:38:00,1164.6,55.8,80.9,0.429769,2.875134,0.277135,0.396372,3.849708,1624.2542,1632.1684,58.5938,39.0625,27.49859,3.580399,5.106345,6.331646,24549.8331,-17.9626,normal,0
CAT-EX-002,1,2025-01-02 20:41:00,1153.8,53.9,79.1,0.711685,3.74895,-0.950724,0.130517,2.879819,1276.8144,1576.8986,39.0625,19.5312,45.536778,3.714708,3.40649,3.921078,26080.9525,-13.9965,normal,0
CAT-EX-002,1,2025-01-02 20:44:00,1169.3,54.8,77.5,0.643863,2.91825,-0.754298,0.168602,2.30711,1298.0451,1587.8191,58.5938,19.5312,41.197473,3.925306,2.858702,3.426775,15542.4267,-12.6566,normal,0
CAT-EX-002,1,2025-01-02 20:48:00,1171.7,51.2,77.3,0.637826,3.312786,-1.023261,0.321418,3.360228,1497.8451,1625.061,39.0625,19.5312,40.81287,3.709691,3.888294,4.331541,22649.6334,-14.3377,normal,0
CAT-EX-002,1,2025-01-02 20:50:00,1184.0,49.4,77.3,0.478498,2.415303,-0.5027,0.620895,3.091821,1374.7268,1589.1763,58.5938,19.5312,30.616682,3.799299,3.797408,4.426008,16111.2042,-15.4483,normal,0
CAT-EX-002,1,2025-01-02 20:51:00,1186.1,46.4,77.7,0.345761,1.660115,-0.699252,0.002788,2.484331,1319.5711,1589.7249,78.125,19.5312,22.125637,3.953861,3.019775,3.523908,8552.552,-14.9975,normal,0
CAT-EX-002,1,2025-01-02 20:52:00,1183.5,46.0,76.8,0.710794,4.683157,-1.28376,0.089689,4.600578,1623.2541,1628.0475,39.0625,19.5312,45.481266,3.274469,5.032159,5.38771,51263.1216,-17.0973,normal,0
CAT-EX-002,1,2025-01-02 20:54:00,1158.7,49.0,77.3,0.536829,3.497351,-0.492521,0.299514,3.924848,1170.5735,1539.4789,63.4766,19.5312,34.355611,3.625813,4.847903,5.711977,15248.3361,-14.1724,normal,0
CAT-EX-002,1,2025-01-02 20:58:00,1140.3,49.3,74.1,0.362899,1.583913,-0.950927,0.320777,2.422978,1242.7357,1571.9784,109.8633,19.5312,23.229494,3.9835,2.82577,3.190146,11216.6213,-15.8918,normal,0
CAT-EX-002,1,2025-01-02 21:02:00,1125.4,50.2,74.5,0.505254,3.797294,-0.511082,-0.664848,5.838237,1338.9948,1601.6206,39.0625,19.5312,32.344458,3.351526,6.876864,7.736493,24095.7463,-16.5249,normal,0
CAT-EX-002,1,2025-01-02 21:05:00,1124.3,53.2,70.2,0.524829,2.685173,-0.768587,0.146885,2.96927,1129.7192,1513.8885,56.1523,19.5312,33.591289,3.84838,3.557517,4.06531,14911.7284,-14.5842,normal,0
CAT-EX-002,1,2025-01-02 21:08:00,1136.6,52.9,70.2,0.578904,4.675811,-0.764037,-0.444257,6.381139,1341.3132,1605.1795,56.1523,19.5312,37.065477,3.281645,7.426757,8.397267,29782.9152,-16.3112,normal,0
CAT-EX-002,1,2025-01-02 21:09:00,1143.9,54.8,70.9,0.629581,2.440026,-1.041224,-0.506429,2.190739,1197.2251,1560.819,39.0625,19.5312,40.316027,3.984513,2.491421,2.732411,19119.0908,-13.51,normal,0
CAT-EX-002,1,2025-01-02 21:10:00,1115.2,58.0,71.0,0.731013,4.044928,-0.912493,0.498651,3.239992,1134.3234,1545.6439,36.6211,19.5312,46.787817,3.664421,3.809458,4.302094,20330.3701,-12.5557,normal,0
CAT-EX-002,1,2025-01-02 21:12:00,1106.1,56.8,70.8,0.418462,2.192723,0.22657,-0.690177,2.801013,1132.1865,1550.2852,92.7734,19.5312,26.796891,3.809769,3.56151,4.242504,9792.0416,-14.2268,normal,0
CAT-EX-002,1,2025-01-02 21:16:00,1109.9,54.2,69.8,0.777961,3.248157,-0.760337,-0.439547,2.370008,1180.3833,1575.1742,29.2969,19.5312,49.833472,3.985505,2.887732,3.414725,27824.9398,-13.4544,normal,0
CAT-EX-002,1,2025-01-02 21:17:00,1098.5,54.8,68.7,0.554827,4.113773,-0.752205,0.022606,4.817452,1438.193,1628.9787,36.6211,36.6211,35.528361,3.443989,5.851625,6.869329,31747.8343,-17.2327,normal,0
CAT-EX-002,1,2025-01-02 21:20:00,1100.0,54.5,69.0,0.661044,3.810205,-0.753592,0.540139,3.471303,1199.7522,1573.3399,36.6211,19.5312,42.335013,3.620904,4.24951,4.982129,20996.8148,-13.3619,normal,0
CAT-EX-002,1,2025-01-02 21:21:00,1100.0,52.2,67.9,0.370755,1.839153,-0.236112,0.130428,2.632168,1066.0747,1479.9645,92.7734,19.5312,23.727844,3.872488,3.423738,4.232258,8850.1167,-15.2573,normal,0
CAT-EX-002,1,2025-01-02 21:22:00,1103.3,53.6,69.3,0.664869,3.480308,-0.718837,0.630472,2.715457,1153.2653,1521.8037,39.0625,19.5312,42.55923,3.69418,3.148248,3.492761,29549.8096,-15.455,normal,0
CAT-EX-002,1,2025-01-02 21:24:00,1096.6,52.2,74.5,0.681668,2.890234,-0.602664,-0.637393,2.461263,1037.3152,1509.0388,36.6211,17.0898,43.643745,3.957506,2.933385,3.363839,16882.0771,-12.4676,normal,0
CAT-EX-002,1,2025-01-02 21:26:00,1111.1,51.9,78.0,0.540881,3.683595,0.182645,0.37279,4.199815,1150.7286,1531.5179,56.1523,19.5312,34.617419,3.518272,5.67069,7.192726,19323.8534,-15.1992,normal,0
CAT-EX-002,1,2025-01-02 21:28:00,1088.8,55.2,78.1,1.235799,7.054958,-0.734726,-0.278656,3.430073,1362.2262,1608.9085,53.7109,36.6211,79.076912,3.724218,4.064095,4.604918,102919.0858,-14.9026,misalignment_severe,1
CAT-EX-002,1,2025-01-02 21:31:00,1046.0,56.5,75.9,0.769208,3.312705,0.212809,1.07368,2.798544,1243.4247,1583.3447,53.7109,17.0898,49.223072,3.824094,3.446787,3.934412,38799.4211,-14.737,misalignment_severe,1
CAT-EX-002,1,2025-01-02 21:33:00,1019.7,59.1,74.5,0.794678,3.679251,-0.378985,0.421867,2.564325,1543.8083,1639.4303,51.2695,34.1797,50.847262,3.937692,3.248705,3.93316,52507.1726,-15.6738,misalignment_severe,1
CAT-EX-002,1,2025-01-02 21:37:00,998.4,59.6,70.4,1.016534,5.505547,-1.011232,0.047638,3.207611,1483.6484,1632.3437,51.2695,34.1797,65.056054,3.740651,3.716442,4.139493,140896.6587,-17.7077,misalignment_severe,1
CAT-EX-002,1,2025-01-02 21:41:00,973.4,60.0,68.1,1.164305,5.935102,-0.212042,0.182643,2.795659,1588.8875,1649.803,48.8281,31.7383,74.509165,3.837504,3.524531,4.150585,216387.3774,-18.4266,misalignment_severe,1
CAT-EX-002,1,2025-01-02 21:44:00,949.3,59.8,69.7,1.260754,5.731603,-1.004342,0.221146,2.34344,1755.9642,1649.5222,46.3867,31.7383,80.686732,3.937447,2.782928,3.225164,331661.4228,-19.5188,misalignment_severe,1
CAT-EX-002,1,2025-01-02 21:46:00,947.2,61.7,67.9,1.14029,5.3458,-1.140736,0.131392,2.431068,1629.8092,1638.1668,46.3867,31.7383,72.964618,3.896572,2.812802,3.179413,212245.4776,-18.8283,misalignment_severe,1
CAT-EX-002,1,2025-01-02 21:49:00,917.8,63.4,66.8,1.266346,5.398548,-1.257719,0.068539,2.222357,1599.0144,1630.463,46.3867,46.3867,81.082393,3.974573,2.518965,2.777609,371130.6844,-20.5253,misalignment_severe,1
CAT-EX-002,1,2025-01-02 21:52:00,882.9,63.2,68.5,1.266681,5.569182,-0.723356,0.47923,2.534167,1921.5832,1645.1733,43.9453,29.2969,81.05076,3.951106,2.970911,3.322846,325344.8062,-19.4428,misalignment_severe,1
CAT-EX-002,1,2025-01-02 21:54:00,888.8,62.9,69.7,1.109389,5.247273,-0.570452,-0.281825,2.491959,1721.7192,1649.227,43.9453,29.2969,70.985038,3.89751,3.041854,3.509953,217732.2294,-19.0749,misalignment_severe,1
CAT-EX-002,1,2025-01-02 21:57:00,881.6,65.2,70.9,1.203559,7.60933,-0.739097,-0.183524,4.106321,2022.6063,1631.6034,43.9453,29.2969,77.014977,3.664854,4.977143,5.841307,437442.7789,-21.1403,misalignment_severe,1
CAT-EX-002,1,2025-01-02 22:01:00,860.3,68.7,70.2,1.348987,7.286974,0.192933,0.744874,2.913153,1690.4702,1655.4305,43.9453,43.9453,86.316259,3.762559,3.805286,4.632176,432643.6849,-20.4183,misalignment_severe,1
CAT-EX-002,1,2025-01-02 22:05:00,869.1,71.4,69.8,1.386706,11.426223,0.008107,0.654054,5.60035,1896.1387,1651.3835,43.9453,29.2969,88.733477,3.314508,7.172812,8.696405,581804.9109,-21.2848,misalignment_severe,1
CAT-EX-002,1,2025-01-02 22:07:00,878.1,74.2,70.3,1.331828,5.987799,-0.436484,-0.497874,2.575946,1992.7904,1619.6122,43.9453,29.2969,85.216359,3.929997,3.202872,3.795061,408171.4543,-20.0253,misalignment_severe,1
CAT-EX-002,1,2025-01-02 22:10:00,1006.6,69.1,72.0,0.582823,3.065799,-0.295681,-0.259327,2.717418,1664.547,1656.0015,48.8281,17.0898,37.313361,3.864178,3.444674,4.14934,77378.2178,-20.1068,normal,0
CAT-EX-002,1,2025-01-02 22:13:00,1119.3,64.2,73.3,0.666673,5.799526,-1.030041,0.025875,4.477663,1724.3785,1642.4587,36.6211,19.5312,42.656963,3.291286,5.178153,5.831029,113503.6528,-20.8791,normal,0
CAT-EX-002,1,2025-01-02 22:16:00,1219.7,61.0,73.2,0.706835,3.522274,-0.589168,0.418778,2.865874,1607.8673,1659.4209,41.5039,19.5312,45.256358,3.85691,3.536823,4.185018,103006.3283,-20.0041,normal,0
CAT-EX-002,1,2025-01-02 22:19:00,1289.2,59.4,74.7,0.442179,1.937056,-1.097782,-0.276955,2.389448,1526.3842,1613.8932,85.4492,21.9727,28.292705,3.968982,2.74543,3.056229,38994.2715,-19.7051,normal,0
CAT-EX-002,1,2025-01-02 22:22:00,1354.8,57.4,77.3,0.658487,3.094316,-0.994957,-0.166304,2.521041,1632.1849,1645.5716,26.8555,21.9727,42.148433,3.922542,2.970811,3.380946,78372.5256,-19.1524,normal,0
CAT-EX-002,1,2025-01-02 22:26:00,1411.4,60.5,76.7,0.746611,4.856721,-0.420973,0.071005,3.660167,1532.7379,1622.5783,70.8008,24.4141,47.778254,3.529185,4.713848,5.799407,117878.4995,-20.2317,normal,0
CAT-EX-002,1,2025-01-02 22:27:00,1440.8,59.6,75.0,0.528389,3.391042,-0.494006,0.485039,4.188582,1500.36,1624.0692,92.7734,24.4141,33.815613,3.641753,5.039375,5.754908,48613.7545,-19.0187,normal,0
CAT-EX-002,1,2025-01-02 22:28:00,1463.4,58.5,75.0,0.412106,2.594896,0.177215,-0.442681,3.534283,1748.1359,1633.2493,97.6562,24.4141,26.369171,3.687928,4.549347,5.475559,41564.8048,-20.5263,normal,0
CAT-EX-002,1,2025-01-02 22:32:00,1478.9,58.7,72.1,0.754999,2.920217,-1.468242,-0.153929,1.956691,1824.8758,1640.8908,24.4141,24.4141,48.311264,3.927346,2.146759,2.305653,112058.2651,-19.5019,normal,0
CAT-EX-002,1,2025-01-02 22:36:00,1500.6,53.3,73.2,0.434586,3.563621,0.36256,-0.630944,5.818192,1682.8296,1629.1597,100.0977,48.8281,27.808113,3.412802,7.436379,8.921522,59445.5018,-21.9107,normal,0
CAT-EX-002,1,2025-01-02 22:40:00,1501.6,54.8,74.7,0.3989,2.317142,-0.912811,0.018446,3.457937,1596.3829,1628.2874,124.5117,24.4141,25.525072,3.761177,4.08997,4.683833,37622.6267,-20.3513,normal,0
CAT-EX-002,1,2025-01-02 22:42:00,1518.2,49.4,77.6,0.655808,4.2846,-0.734262,-0.623308,3.988573,1528.237,1617.3901,53.7109,24.4141,41.975169,3.483216,4.771282,5.453924,84866.6401,-19.7485,normal,0
CAT-EX-002,1,2025-01-02 22:44:00,1520.2,49.2,76.9,0.562101,2.48602,-0.861674,-0.396668,2.525831,1419.5693,1613.1127,75.6836,24.4141,35.974479,3.943199,2.948695,3.288163,40369.9427,-17.785,normal,0
CAT-EX-002,1,2025-01-02 22:45:00,1521.4,48.5,77.0,0.760594,3.435875,-0.524155,0.70208,2.582991,1453.5083,1606.2221,51.2695,24.4141,48.692409,3.858232,3.168187,3.727822,83921.6563,-18.2727,normal,0
CAT-EX-002,1,2025-01-02 22:46:00,1523.1,50.8,76.4,0.726422,6.112628,-0.80744,-0.609563,5.376978,1594.6691,1629.3857,61.0352,24.4141,46.480079,3.177015,6.25169,6.989816,134415.3827,-20.8256,normal,0
CAT-EX-002,1,2025-01-02 22:48:00,1551.2,53.2,76.9,0.442149,2.964799,-0.913246,-0.145987,4.425419,1416.6324,1606.0795,102.5391,26.8555,28.308458,3.589856,5.232169,5.982441,32415.604,-18.9728,normal,0
CAT-EX-002,1,2025-01-02 22:49:00,1572.0,52.3,77.5,0.512791,2.380856,-1.208306,0.216657,2.403647,1530.0872,1623.8182,102.5391,26.8555,32.810809,3.882154,2.733179,3.023318,43675.6767,-18.8532,normal,0
CAT-EX-002,1,2025-01-02 22:51:00,1552.2,49.1,76.3,0.699029,3.282128,-0.54399,-0.145173,2.374533,1497.9209,1629.4543,78.125,26.8555,44.727306,3.976829,2.953702,3.505199,85829.8869,-19.266,normal,0
CAT-EX-002,1,2025-01-02 22:53:00,1543.8,48.8,74.7,0.453572,2.372356,0.814113,-0.989117,3.182875,1478.848,1600.3035,102.5391,51.2695,29.021691,3.768634,4.273698,5.283866,40077.5354,-19.908,normal,0
CAT-EX-002,1,2025-01-02 22:54:00,1537.0,50.3,73.0,0.477012,2.54803,0.000843,0.85784,2.914493,1529.3129,1619.857,102.5391,26.8555,30.522625,3.722022,3.73762,4.494028,49656.8712,-20.184,normal,0
CAT-EX-002,1,2025-01-02 22:56:00,1552.0,53.7,72.0,0.430278,2.233967,-0.708157,-0.303794,2.902223,1517.9215,1616.8652,129.3945,26.8555,27.542797,3.853125,3.39846,3.809578,43182.0682,-20.2565,normal,0
CAT-EX-002,1,2025-01-02 23:00:00,1553.4,54.5,74.4,0.578229,4.481379,-0.803229,0.11467,5.239933,1535.5237,1620.1242,78.125,26.8555,36.999008,3.448277,6.176668,7.024674,69921.7086,-20.1261,normal,0
CAT-EX-002,1,2025-01-02 23:03:00,1548.9,54.4,76.9,0.645461,2.715601,-0.475446,-0.879576,2.59316,1587.8484,1643.57,51.2695,26.8555,41.308717,3.826269,3.180494,3.696065,79544.2666,-19.5779,normal,0
CAT-EX-002,1,2025-01-02 23:05:00,1539.6,53.3,76.6,0.583743,4.31096,-0.645891,0.597172,4.887138,1602.8643,1642.2092,51.2695,26.8555,37.362286,3.352802,5.658061,6.245714,76443.0897,-19.9422,normal,0
CAT-EX-002,1,2025-01-02 23:09:00,1546.5,54.1,75.0,0.778162,4.920445,-0.964229,-0.378907,3.384416,1654.2621,1643.5247,51.2695,26.8555,49.811308,3.586198,4.017978,4.623531,132938.7526,-19.9451,normal,0
CAT-EX-002,1,2025-01-02 23:10:00,1532.4,55.6,74.2,0.840674,4.759265,-1.028135,0.05975,3.511928,1561.2885,1633.4678,56.1523,26.8555,53.78999,3.689763,4.053368,4.498244,135264.8621,-19.6137,normal,0
CAT-EX-002,1,2025-01-02 23:13:00,1557.2,60.6,80.6,1.29898,5.970623,-0.841898,-0.367356,2.498297,1628.5924,1617.036,78.125,51.2695,83.124369,3.951706,2.94932,3.346974,643404.6457,-18.8698,combined_fault,1
CAT-EX-002,1,2025-01-02 23:17:00,1555.9,66.2,87.8,0.669088,3.629141,-0.804771,0.119418,2.810058,1790.8035,1656.3563,156.25,51.2695,42.812286,3.826095,3.316493,3.751325,408513.1506,-20.7255,combined_fault,1
CAT-EX-002,1,2025-01-02 23:19:00,1579.4,68.8,92.8,1.116197,5.739681,-0.522849,0.448269,2.850748,1717.4822,1638.8566,80.5664,26.8555,71.424448,3.872874,3.448599,3.966128,756850.1638,-20.1885,combined_fault,1
CAT-EX-002,1,2025-01-02 23:21:00,1587.4,70.7,96.7,1.415229,11.720128,-0.005945,-0.990561,5.323409,1829.0676,1668.9526,75.6836,26.8555,90.560824,3.099347,6.614758,7.665013,1017235.6423,-20.7966,combined_fault,1
CAT-EX-002,1,2025-01-02 23:25:00,1603.6,71.8,97.0,1.450888,6.832487,-0.600374,-0.703723,2.710871,2003.7807,1649.4077,78.125,26.8555,92.834792,3.812494,3.1761,3.528816,965823.8878,-20.3356,combined_fault,1
