machine_id,machine_id_encoded,timestamp,operating_speed_rpm,load_percentage,temperature_celsius,rms,peak_to_peak,kurtosis,skewness,crest_factor,spectral_centroid,spectral_bandwidth,spectral_rolloff,dominant_frequency,frequency_rms,entropy,impulse_factor,clearance_factor,band_energy_1_5kHz,snr_estimated,fault_class,is_early_fault,fault_severity
CAT-TB-002,3,2025-05-04 12:56:00,1498.9,99.4,41.5,0.708752,4.762967,-0.882296,0.345854,3.863146,1786.6727,1651.1093,48.8281,24.4141,45.362554,3.499838,4.541499,5.126685,133047.8765,-20.9206,imbalance_early,1,0.2632
CAT-DZ-001,4,2025-02-03 22:24:00,1729.7,67.5,83.3,1.171577,8.200195,-1.115467,0.093292,3.617889,1917.2984,1632.7778,85.4492,29.2969,74.975821,3.521964,4.145501,4.611039,773202.8651,-24.1272,misalignment_severe,0,0.8945
CAT-TB-002,3,2025-04-01 03:11:00,2443.5,40.1,110.9,0.464711,3.291767,-1.085739,0.105892,5.464945,1390.9924,1583.0936,80.5664,41.5039,29.734839,3.279282,6.324379,7.245665,24755.3774,-18.0047,misalignment_early,1,0.1363
CAT-TB-002,3,2025-01-22 04:56:00,2793.5,73.0,101.6,0.852495,6.910468,-0.383311,0.038759,5.156642,1852.898,1581.5702,139.1602,46.3867,54.547159,3.41296,6.521223,7.897173,482133.2038,-19.3018,combined_fault,0,0.5024
CAT-TB-002,3,2025-02-06 10:40:00,561.0,28.9,74.8,1.846961,16.765548,-1.033234,0.09373,6.462028,1898.4586,1635.6329,9.7656,9.7656,118.179707,3.037688,7.155141,7.757628,625076.5609,-19.4532,imbalance_severe,0,0.9483
CAT-EX-002,1,2025-04-22 12:25:00,2241.9,68.6,112.1,0.708275,8.837881,-0.260611,-0.213324,6.755402,1546.1641,1610.5998,75.6836,36.6211,45.319293,2.842553,7.922031,8.915456,99520.2235,-20.1745,normal,0,0.0
CAT-EX-002,1,2025-04-26 21:04:00,3028.2,41.5,49.0,0.879761,8.314552,-0.53129,-0.228028,4.808724,1656.3437,1624.3338,65.918,51.2695,56.291908,3.083948,5.661729,6.370256,161832.6956,-20.0775,imbalance_early,1,0.2719
CAT-DZ-001,4,2025-04-06 12:33:00,2672.6,63.7,51.0,1.11188,10.819961,0.91405,-0.878382,6.690074,1950.8506,1620.9111,178.2227,43.9453,71.156532,3.100913,8.680508,10.412616,1008430.8469,-25.7861,misalignment_severe,0,0.8399
CAT-EX-002,1,2025-02-26 11:31:00,1069.4,26.5,92.7,0.498954,3.428136,-0.391163,0.243597,4.73497,1673.6761,1649.0201,70.8008,36.6211,31.926103,3.58268,5.773791,6.672234,67250.9182,-20.884,normal,0,0.0
CAT-TB-001,2,2025-04-01 10:11:00,1904.0,59.1,118.8,0.32738,3.939315,-0.071196,0.332553,6.855756,2110.0995,1590.8646,126.9531,63.4766,20.947278,3.019896,8.175997,9.268205,50270.1553,-23.0955,normal,0,0.0
CAT-DZ-001,4,2025-01-24 19:42:00,783.1,38.6,98.0,0.770984,5.162877,-0.281792,-0.661695,4.825416,1492.8783,1615.8737,26.8555,12.207,49.379283,3.348788,5.717117,6.391856,81157.3323,-18.2383,imbalance_early,1,0.2374
CAT-DZ-001,4,2025-03-05 20:41:00,2147.3,43.8,44.9,0.56078,7.464327,2.055116,0.997364,7.706444,1571.7287,1611.1559,175.7812,36.6211,35.882247,2.772062,10.826236,13.936878,112659.4689,-19.8338,bearing_wear_early,1,0.1105
CAT-TB-002,3,2025-04-22 19:35:00,461.4,85.3,87.7,1.05293,7.353976,-0.929848,-0.439167,4.057885,1994.0769,1619.6514,14.6484,7.3242,67.425788,3.453416,4.754259,5.417263,554129.5672,-20.8997,combined_fault,0,0.3571
CAT-TB-001,2,2025-01-26 19:22:00,1851.0,99.2,74.7,0.630647,2.974037,-1.445022,-0.179644,3.008201,1597.5366,1640.2233,53.7109,31.7383,40.352176,3.648017,3.270801,3.477696,64181.901,-19.0623,imbalance_early,1,0.2589
CAT-EX-002,1,2025-01-11 10:23:00,756.0,64.0,103.6,1.036145,7.613081,-0.227944,-0.306457,4.538215,2263.8348,1536.0201,2578.125,12.207,66.318514,3.55896,5.573955,6.496996,2318608.0939,-29.4789,normal,0,0.0
CAT-TB-002,3,2025-03-15 09:51:00,1147.9,44.3,87.6,1.853744,23.151727,0.068735,0.027179,7.222449,2229.9498,1564.778,556.6406,19.5312,118.65605,2.944538,8.370223,9.332105,3900000.8824,-26.9063,imbalance_severe,0,0.7804
CAT-EX-002,1,2025-03-02 17:39:00,2134.7,48.1,44.4,0.968141,8.981282,-0.688877,-0.403187,6.9061,1782.233,1651.2731,39.0625,36.6211,61.955117,3.043316,7.697326,8.356463,293707.3342,-21.7326,imbalance_early,1,0.25
CAT-TB-001,2,2025-03-18 15:43:00,2703.9,33.6,71.1,2.286193,16.80091,-1.13102,-0.167796,4.170608,1891.8357,1629.9076,48.8281,43.9453,146.309745,3.427652,4.810684,5.415478,2397224.3918,-22.9782,combined_fault,0,0.79
CAT-EX-001,0,2025-01-16 14:17:00,1869.5,88.6,42.9,0.93816,8.588102,-0.308421,0.167037,6.73056,1479.227,1613.2909,61.0352,31.7383,60.036872,3.1753,8.235779,9.695868,105183.2315,-17.9403,imbalance_severe,0,0.6186
CAT-EX-001,0,2025-03-29 21:58:00,2889.5,53.2,108.6,0.62086,3.243127,-0.670284,0.284836,2.776289,1921.5726,1607.7697,192.8711,48.8281,39.727511,3.869175,3.353301,3.87637,276678.1867,-25.2118,misalignment_severe,0,0.6232
CAT-TB-002,3,2025-03-19 10:41:00,1649.3,73.9,85.3,0.748034,4.265267,-1.194625,0.142974,3.786442,1709.7896,1602.9063,34.1797,26.8555,47.870937,3.651729,4.324903,4.839906,230594.9352,-19.4999,combined_fault,0,0.5155
CAT-TB-002,3,2025-03-21 02:01:00,519.8,53.6,76.6,0.965488,9.222136,-0.016986,0.515386,5.833968,1418.4885,1635.7703,26.8555,17.0898,61.876335,3.137696,7.577016,9.354412,81096.4302,-16.4451,misalignment_severe,0,0.7429
CAT-DZ-001,4,2025-02-25 22:26:00,1779.4,91.9,64.5,1.015338,7.505873,-0.341237,-0.228927,4.522137,2169.9101,1563.5902,1645.5078,29.2969,64.96702,3.554252,5.536406,6.446057,1538461.6203,-28.2766,normal,0,0.0
CAT-EX-002,1,2025-02-09 13:10:00,2334.8,33.3,82.3,1.03012,6.828089,-0.16446,-0.666222,3.541692,2247.0426,1552.3467,1674.8047,39.0625,65.914821,3.583556,4.389488,5.140327,1596348.1856,-28.1646,misalignment_severe,0,0.7259
CAT-EX-001,0,2025-03-16 01:59:00,2705.7,73.8,116.0,1.534519,11.16142,-1.164265,0.000208,4.102397,2049.6072,1612.6454,170.8984,43.9453,98.194864,3.447843,4.607355,5.023811,2155377.2318,-26.1849,imbalance_severe,0,0.6875
CAT-TB-001,2,2025-05-11 14:05:00,904.3,72.9,75.9,1.023284,13.22157,-0.657928,-0.22932,6.815548,1860.7534,1647.1071,17.0898,14.6484,65.4977,2.417523,7.32809,7.705039,232017.2207,-20.2768,imbalance_severe,0,0.7205
CAT-DZ-001,4,2025-02-14 13:37:00,1323.6,95.2,97.8,0.972847,10.506089,0.437257,-0.329303,8.097717,2009.5485,1609.4383,87.8906,21.9727,62.247648,3.153465,9.977497,11.672511,979554.1822,-19.2111,combined_fault,0,0.669
CAT-EX-002,1,2025-05-01 10:26:00,1560.0,71.0,43.1,0.635292,6.496061,-0.131777,0.623635,6.578739,1941.3713,1635.7737,129.3945,26.8555,40.660154,3.096876,8.222396,9.786334,280692.7157,-24.9355,normal,0,0.0
CAT-TB-001,2,2025-03-29 15:28:00,1525.6,27.4,62.4,1.188521,11.880217,-0.475192,0.08365,6.752872,1751.1252,1649.5857,29.2969,24.4141,76.060129,3.143483,7.959409,9.101817,389773.2185,-21.2624,imbalance_severe,0,0.9298
CAT-TB-002,3,2025-03-14 14:10:00,836.9,44.9,99.9,0.600715,6.413234,0.190534,-0.496021,6.269178,1971.0381,1632.3173,41.5039,14.6484,38.471422,3.069115,8.129592,10.021904,212719.8853,-24.0738,normal,0,0.0
CAT-EX-001,0,2025-03-03 14:52:00,1000.3,91.2,42.6,0.330221,4.099453,0.675099,0.806923,6.935341,1691.6603,1641.863,63.4766,17.0898,21.129107,2.762818,8.897901,10.697459,29277.595,-21.0424,normal,0,0.0
CAT-EX-002,1,2025-03-03 07:32:00,2469.5,26.3,69.8,1.196163,10.649361,-0.146724,-0.022064,4.626305,2226.015,1556.4567,2412.1094,41.5039,76.53848,3.378391,5.760497,6.800045,2803578.0791,-29.4988,misalignment_severe,0,0.6485
CAT-EX-002,1,2025-04-25 15:51:00,2718.1,91.4,61.0,0.612053,6.08199,-0.431137,-0.060501,5.099525,1914.5619,1591.4862,942.3828,90.332,39.161977,3.239335,6.102275,6.980539,468986.0191,-22.7323,bearing_wear_early,1,0.2448
CAT-DZ-001,4,2025-02-06 03:00:00,2009.2,36.4,63.7,0.838119,4.927934,-0.652723,0.086447,2.991252,2114.9299,1591.5061,1555.1758,34.1797,53.627488,3.77498,3.621709,4.211198,1026687.6763,-27.9229,misalignment_severe,0,0.5953
CAT-TB-001,2,2025-02-15 11:33:00,2782.4,41.3,72.6,0.377174,3.296422,-0.009626,-0.66876,4.822848,2087.2276,1595.365,231.9336,46.3867,24.134921,3.283328,6.066354,7.231498,58621.9731,-22.4223,imbalance_early,1,0.0935
CAT-EX-001,0,2025-02-02 21:58:00,2743.9,54.1,52.2,0.350947,3.019615,0.507338,0.617295,5.653678,1661.3301,1626.6297,136.7188,46.3867,22.455959,3.252905,7.697344,9.819075,33470.1265,-21.6116,normal,0,0.0
CAT-EX-001,0,2025-05-07 13:01:00,1438.7,99.1,66.3,1.363659,14.658459,-0.770414,-0.157629,5.494686,1824.9181,1647.1322,24.4141,24.4141,87.285244,2.810991,6.225446,6.830712,422002.5426,-20.3656,imbalance_severe,0,0.6756
CAT-EX-001,0,2025-04-12 13:31:00,2608.6,80.6,54.7,0.669789,3.777488,-0.226013,0.942365,3.375098,1407.7638,1602.7654,92.7734,43.9453,42.856593,3.44136,4.251043,5.020456,48338.3445,-17.1526,misalignment_early,1,0.1232
CAT-EX-001,0,2025-01-11 17:09:00,2637.8,40.7,113.8,0.494089,4.827481,-0.011007,0.266375,5.150059,2394.132,1640.7995,4382.3242,87.8906,31.614648,3.270693,6.453931,7.670549,520067.8428,-22.6926,bearing_wear_early,1,0.3454
CAT-EX-002,1,2025-02-28 16:56:00,1924.5,81.6,76.5,0.825268,4.682937,-0.847912,-0.000221,3.015696,2039.4582,1614.9591,136.7188,31.7383,52.814597,3.795461,3.564984,4.053198,633766.4937,-26.2437,misalignment_severe,0,0.5596
CAT-EX-002,1,2025-04-08 04:18:00,2683.9,27.8,103.1,0.932064,8.146903,-0.067684,-0.002106,4.755657,2348.7516,1556.7541,3986.8164,43.9453,59.639065,3.400557,5.883988,6.877295,3748511.384,-29.3315,bearing_wear_severe,0,0.5985
CAT-TB-002,3,2025-02-12 19:20:00,1046.7,57.1,113.0,0.392651,4.212065,0.015112,0.268838,7.336771,1834.3691,1613.6981,104.9805,34.1797,25.125692,3.121037,8.655171,9.714955,177471.1962,-21.7381,bearing_wear_early,1,0.1216
CAT-DZ-001,4,2025-03-20 19:09:00,1210.4,89.4,48.6,0.471747,5.766376,-0.148503,-0.23922,6.309302,1733.699,1636.0258,102.5391,19.5312,30.19582,2.92234,7.362077,8.222669,85303.4171,-22.6492,imbalance_early,1,0.279
CAT-EX-001,0,2025-02-15 03:38:00,565.1,51.5,82.2,0.648431,3.629415,-0.122374,-0.274038,2.80409,1990.8806,1641.6958,39.0625,9.7656,41.489926,3.816956,3.566076,4.274042,230053.9361,-23.7118,misalignment_severe,0,0.8233
CAT-EX-002,1,2025-02-22 04:48:00,554.3,23.9,89.2,0.465035,4.11805,0.273365,-0.226676,5.991435,1858.9232,1605.264,29.2969,9.7656,29.756089,3.326006,7.778828,9.519684,180468.7136,-20.0085,bearing_wear_early,1,0.1269
CAT-EX-001,0,2025-03-22 13:26:00,2638.8,35.1,106.3,1.294364,13.943895,0.072636,-0.393106,6.532673,2361.1749,1666.9945,4135.7422,43.9453,82.819108,3.134409,7.988843,9.209764,3006460.8657,-20.6145,combined_fault,0,0.9481
CAT-EX-001,0,2025-02-13 12:42:00,2618.6,24.1,48.2,1.589324,13.497487,-1.064527,0.059146,4.809051,2197.0122,1569.9409,43.9453,43.9453,101.698441,3.308425,5.461295,6.022782,1755179.2579,-24.5326,imbalance_severe,0,0.7009
CAT-TB-002,3,2025-01-21 06:17:00,2675.6,86.8,41.8,0.777807,7.432419,0.01683,0.005045,5.182405,1904.6615,1635.4024,134.2773,43.9453,49.7739,3.240947,6.676292,8.146769,388119.5782,-24.8506,misalignment_severe,0,0.6782
CAT-EX-002,1,2025-03-01 06:34:00,1945.3,50.3,65.6,0.501332,4.30797,-0.547773,-0.316824,5.431936,1939.9978,1632.6296,163.5742,31.7383,32.091031,3.266712,6.275707,6.992196,162839.1255,-24.8535,imbalance_early,1,0.2519
CAT-TB-002,3,2025-04-11 12:57:00,1029.9,21.7,80.0,0.397804,2.246496,-0.38162,-0.186054,3.000954,1762.2726,1347.2005,1850.5859,34.1797,25.453526,3.82274,3.668523,4.267333,540300.3052,-17.2035,bearing_wear_early,1,0.2673
CAT-EX-001,0,2025-05-07 13:10:00,1600.4,99.6,77.5,0.625484,6.244831,0.191981,-0.305162,6.602191,1919.9554,1780.6047,107.4219,80.5664,40.02119,3.241862,8.312104,9.840604,405882.8361,-18.0225,combined_fault,0,0.6285
CAT-TB-001,2,2025-04-03 13:02:00,950.0,69.6,117.0,0.960247,9.396166,-0.307997,0.422146,4.936739,1601.0859,1577.4111,48.8281,31.7383,61.449438,3.19052,6.10035,7.195958,593894.9011,-19.1553,combined_fault,0,0.6222
CAT-DZ-001,4,2025-02-23 01:33:00,1463.6,66.3,117.5,0.533088,4.263104,-0.77629,0.206997,5.224582,2074.0249,1612.2674,73.2422,48.8281,34.109683,3.367185,6.160306,7.073145,89188.9128,-21.4974,normal,0,0.0
CAT-DZ-001,4,2025-04-09 08:05:00,2800.4,97.7,112.4,0.455825,3.081028,-1.056297,-0.110279,3.695086,1750.514,1619.2467,187.9883,46.3867,29.166996,3.547664,4.236228,4.688826,87724.7043,-23.2264,normal,0,0.0
CAT-EX-002,1,2025-02-15 03:16:00,2103.7,89.1,72.2,0.507557,3.613401,-0.540903,-0.382567,3.6831,1858.4193,1739.7553,4018.5547,34.1797,32.476413,3.556287,4.426484,5.075003,405639.9718,-19.3037,bearing_wear_early,1,0.209
CAT-DZ-001,4,2025-03-06 11:00:00,2813.0,58.3,108.9,0.922484,5.186379,-0.899741,-0.537276,3.163118,1304.4341,1565.7735,100.0977,46.3867,59.026232,3.587847,3.688771,4.13186,71680.6552,-15.878,misalignment_severe,0,0.6036
CAT-EX-001,0,2025-04-15 04:43:00,1275.0,84.2,116.0,0.959947,9.92404,-0.578014,0.06402,6.033073,1886.0212,1717.3919,85.4492,21.9727,61.465948,3.141055,7.102242,8.101169,892144.6687,-20.9047,combined_fault,0,0.6798
CAT-DZ-001,4,2025-03-23 00:56:00,2419.1,62.7,44.5,0.519399,5.552445,0.856226,0.176592,6.160503,2144.9812,1583.2553,2290.0391,80.5664,33.240198,3.174504,7.76488,9.194067,494258.7977,-29.0726,imbalance_early,1,0.1395
CAT-TB-002,3,2025-05-06 17:52:00,2172.3,93.8,72.1,0.631232,7.578728,0.24587,0.152121,6.666172,1955.6581,1515.5556,2055.6641,36.6211,40.390987,3.071254,8.254298,9.651398,1220608.1549,-23.0413,bearing_wear_severe,0,0.6158
CAT-DZ-001,4,2025-04-13 02:19:00,2989.3,72.7,55.1,0.866402,10.827477,2.076007,-0.433014,9.253574,1899.4525,1633.586,197.7539,148.9258,55.436923,2.911903,11.945985,14.365788,468327.9492,-24.7997,misalignment_severe,0,0.8202
CAT-TB-001,2,2025-02-22 23:05:00,747.7,99.6,98.2,0.252915,3.269954,1.053254,0.589268,7.163946,1765.5213,1645.5033,68.3594,12.207,16.182637,2.854808,9.165044,10.794779,24644.5096,-22.6551,normal,0,0.0
CAT-TB-001,2,2025-02-09 15:19:00,643.1,39.0,52.0,0.335593,2.980286,-0.745393,0.121533,5.34991,1594.7262,1639.9874,39.0625,9.7656,21.517165,3.243954,6.215988,6.918184,22787.852,-19.9857,normal,0,0.0
CAT-EX-001,0,2025-03-19 17:10:00,2951.0,46.3,109.9,0.507493,4.748593,-0.305425,-0.019176,6.008705,1884.7677,1690.4319,3864.7461,97.6562,32.471688,3.319946,7.309675,8.490811,552426.4605,-19.6497,bearing_wear_early,1,0.3002
CAT-DZ-001,4,2025-03-31 11:41:00,943.5,86.0,46.2,0.541166,4.980578,0.826044,-0.531368,6.074982,2221.5045,1556.9671,2895.5078,31.7383,34.633637,3.323728,7.884318,9.504621,716690.1924,-30.2522,normal,0,0.0
CAT-TB-001,2,2025-03-02 13:15:00,565.9,35.6,91.6,0.514916,4.160702,-0.547561,0.217291,5.435115,2084.7297,1609.3316,112.3047,9.7656,32.949533,3.413572,6.352421,7.134484,299993.2628,-23.6686,bearing_wear_early,1,0.2505
CAT-TB-001,2,2025-03-05 14:45:00,431.1,42.9,117.5,0.353316,3.754553,0.315978,0.350446,5.999263,1672.7243,1658.6886,29.2969,7.3242,22.607098,3.066332,7.641962,9.001236,17880.9381,-18.2513,misalignment_early,1,0.225
CAT-TB-001,2,2025-04-08 00:17:00,1908.8,40.6,88.0,1.503144,18.584051,0.410871,0.276846,8.918494,2298.6419,1542.5532,126.9531,31.7383,96.180443,2.967759,10.373836,11.617421,2246221.0516,-26.4301,imbalance_severe,0,0.7865
CAT-TB-001,2,2025-03-10 19:35:00,1679.9,38.4,73.6,0.377935,2.695122,-1.000276,0.065386,3.930667,1335.6847,1589.3707,85.4492,26.8555,24.195872,3.446046,4.484511,4.896698,15690.1948,-17.0474,normal,0,0.0
CAT-EX-001,0,2025-03-28 22:46:00,2686.5,25.2,93.7,1.419068,9.834072,-0.628136,0.476853,3.802577,2002.2765,1607.9381,178.2227,43.9453,90.823204,3.547643,4.548271,5.188592,1744263.9904,-25.6491,combined_fault,0,0.635
CAT-TB-002,3,2025-02-21 18:48:00,2324.1,85.6,49.7,0.248689,2.75242,-0.25522,-0.270896,6.608724,1726.2161,1554.3514,1687.0117,39.0625,15.912891,3.087684,7.786863,8.786346,84922.8503,-21.776,bearing_wear_early,1,0.1319
CAT-TB-002,3,2025-03-23 04:17:00,1110.5,56.0,91.2,0.534537,7.417293,0.943904,-0.022484,7.919875,2001.8056,1578.0778,2922.3633,19.5312,34.202157,2.888053,9.501206,10.819273,550661.8567,-23.2777,bearing_wear_early,1,0.2907
CAT-TB-002,3,2025-03-30 12:07:00,1284.0,98.4,75.8,0.671009,8.378218,-0.181299,-0.233018,7.224065,1722.3703,1637.7134,56.1523,21.9727,42.961127,2.907539,8.365209,9.375366,231057.8081,-19.4536,bearing_wear_early,1,0.2473
CAT-EX-002,1,2025-05-06 16:47:00,2191.4,93.8,84.7,0.78394,6.70864,-1.149286,-0.085377,5.319041,1838.82,1636.708,73.2422,36.6211,50.160392,3.132702,6.078187,6.821518,86664.7565,-18.1873,misalignment_early,1,0.1207
CAT-DZ-001,4,2025-02-01 07:14:00,2224.6,68.5,114.9,0.994159,9.675472,0.336921,-0.298663,7.364511,1968.9965,1602.1726,148.9258,36.6211,63.612937,3.215117,9.157433,10.852563,885326.238,-23.1392,combined_fault,0,0.6813
CAT-TB-001,2,2025-02-20 12:39:00,1524.2,50.1,46.2,0.626053,6.188254,0.181954,1.096826,4.961966,1484.836,1615.7783,53.7109,24.4141,40.064811,2.726642,6.165932,7.025175,66520.8958,-19.2893,misalignment_early,1,0.1267
CAT-EX-001,0,2025-03-30 07:42:00,2802.6,23.5,60.2,0.792012,6.280168,-0.344103,0.539083,4.604047,1672.5996,1631.5169,139.1602,46.3867,50.676968,3.301219,5.739824,6.842556,123339.6125,-19.5383,misalignment_early,1,0.1282
CAT-TB-001,2,2025-03-20 04:20:00,867.3,58.7,70.5,0.470189,3.819993,-0.597644,0.029747,6.022783,1778.9707,1643.136,41.5039,14.6484,30.088665,3.318446,6.953503,7.694464,42307.3268,-19.6089,normal,0,0.0
CAT-TB-002,3,2025-03-23 08:36:00,2153.7,27.2,50.2,0.40769,3.884319,-0.048253,-0.564351,7.142209,1689.7567,1636.9147,107.4219,36.6211,26.087558,3.168415,8.685109,10.098136,52866.4564,-21.7123,normal,0,0.0
CAT-TB-002,3,2025-02-02 14:34:00,866.9,51.1,81.7,0.655287,5.41026,-0.080533,-0.169231,4.727976,2229.9092,1525.0458,2011.7188,14.6484,41.930591,3.455464,5.897243,6.948696,1269186.333,-27.5574,bearing_wear_early,1,0.282
CAT-TB-002,3,2025-03-16 00:02:00,949.4,20.2,57.5,0.771946,5.697049,-0.449207,-0.309069,5.347337,1832.652,1641.6265,48.8281,14.6484,49.39737,3.453495,6.58724,7.805866,284634.9689,-23.7388,imbalance_early,1,0.1942
CAT-DZ-001,4,2025-02-04 15:24:00,752.7,67.7,89.0,1.008136,7.825334,-0.701748,-0.19412,5.34382,2285.1562,1529.7496,2333.9844,12.207,64.512992,3.469353,6.267955,7.062166,1799324.3171,-28.1406,bearing_wear_early,1,0.2073
CAT-EX-002,1,2025-03-29 13:16:00,869.4,59.7,75.9,1.261467,14.176631,0.583168,0.486287,7.839398,2053.0759,1604.6846,29.2969,14.6484,80.723995,3.016366,9.646124,11.185186,789436.1541,-22.9066,combined_fault,0,0.4927
CAT-EX-002,1,2025-05-06 05:08:00,1574.4,56.7,111.2,1.813313,16.976126,-1.001206,-0.056659,5.875249,1798.2768,1652.2069,26.8555,26.8555,116.066479,3.143106,6.770147,7.619134,650640.5591,-19.5463,imbalance_severe,0,0.8979
CAT-EX-001,0,2025-04-04 07:46:00,680.7,97.3,58.0,0.478618,3.884387,-1.145681,0.299406,4.963845,1487.4687,1639.1777,34.1797,12.207,30.656765,3.202554,5.578135,6.077777,30502.808,-17.9577,normal,0,0.0
CAT-TB-002,3,2025-02-10 09:15:00,2644.5,76.5,100.2,1.085943,14.486261,1.09832,-0.380154,8.171159,1885.1188,1631.1905,131.8359,87.8906,69.484747,2.813112,10.188264,11.949094,342395.6975,-21.4597,misalignment_severe,0,0.8864
CAT-TB-001,2,2025-05-01 14:19:00,2467.3,44.6,48.8,0.574067,6.149087,-0.277447,0.218909,6.26648,1764.2492,1641.7591,122.0703,41.5039,36.731679,3.031086,7.367355,8.222482,75981.9823,-20.3124,normal,0,0.0
CAT-EX-002,1,2025-01-18 05:06:00,1814.9,93.1,56.5,0.566954,2.890782,-0.576243,0.275278,3.042031,1391.9841,1590.3372,90.332,29.2969,36.278182,3.831835,3.798207,4.543358,84857.1246,-17.2403,bearing_wear_early,1,0.089
CAT-EX-001,0,2025-04-21 10:12:00,2275.3,85.9,78.2,0.312702,3.254561,-0.254423,-0.183386,5.662524,1629.4561,1632.2205,151.3672,75.6836,20.014353,3.031399,6.838877,7.831533,24093.0742,-20.7859,misalignment_early,1,0.2886
CAT-TB-002,3,2025-03-17 12:27:00,2129.7,75.8,85.2,1.843052,8.41238,-1.265923,0.111765,2.614328,1399.1555,1591.8023,36.6211,36.6211,117.94359,3.85732,2.971093,3.285435,351190.301,-17.2277,imbalance_severe,0,0.8996
CAT-TB-002,3,2025-01-21 15:58:00,956.4,50.7,73.0,0.585336,5.757303,-0.732937,-0.229102,5.47616,1535.8336,1651.3465,48.8281,17.0898,37.531621,3.000981,6.380026,7.075843,47328.0882,-17.9523,misalignment_early,1,0.1139
CAT-TB-002,3,2025-02-06 19:03:00,1493.7,34.4,59.5,0.660847,2.666073,-0.661653,0.742293,2.215258,1615.3878,1649.0617,53.7109,24.4141,42.285734,3.806957,2.684235,3.094763,69362.1359,-18.4754,misalignment_early,1,0.2089
CAT-EX-001,0,2025-02-21 07:16:00,807.0,22.0,96.6,0.420356,3.703566,-1.193742,-0.303791,4.678681,1628.2654,1647.2302,26.8555,14.6484,26.905492,2.958985,5.317135,5.90773,38914.2543,-20.3041,imbalance_early,1,0.1212
CAT-EX-001,0,2025-01-13 00:10:00,1941.6,81.1,41.7,0.502802,4.33232,0.033324,-0.99853,4.893364,1797.3691,1642.6231,65.918,31.7383,32.179607,2.994789,5.799272,6.404071,88439.2831,-21.8875,normal,0,0.0
CAT-TB-001,2,2025-04-03 03:29:00,1829.0,66.4,68.5,2.013588,17.351274,-1.157596,-0.149974,4.57701,1730.8416,1635.8867,34.1797,29.2969,128.839879,3.135967,5.08541,5.524385,1097112.0224,-21.3091,imbalance_severe,0,0.9726
CAT-EX-002,1,2025-02-17 08:01:00,1172.3,20.7,56.2,0.779605,5.992361,-0.119821,-0.399708,4.723845,2438.3779,1556.6662,3654.7852,19.5312,49.882784,3.488643,5.854278,6.841912,1780040.1529,-19.483,bearing_wear_severe,0,0.6215
CAT-TB-001,2,2025-02-16 14:54:00,1785.1,51.4,48.9,0.330344,4.455211,0.738674,0.753913,6.86325,1740.7995,1651.5949,87.8906,29.2969,21.138209,2.73903,8.383569,9.593757,29389.8391,-21.0851,normal,0,0.0
CAT-EX-001,0,2025-04-26 08:16:00,2986.1,77.1,50.2,0.470592,4.649396,-0.522078,-0.003696,5.853282,1481.1839,1607.7361,249.0234,48.8281,30.113127,3.199243,7.025806,8.050929,39116.9926,-19.2078,imbalance_early,1,0.1451
CAT-EX-002,1,2025-04-14 00:31:00,2153.5,52.7,74.1,0.656217,4.329351,-0.114897,-0.345827,3.496064,2219.3889,1570.8784,2697.7539,36.6211,41.991166,3.668584,4.380105,5.1899,939019.233,-29.8038,normal,0,0.0
CAT-EX-001,0,2025-05-08 03:08:00,714.8,75.2,91.5,0.832598,8.404606,-0.817187,-0.132596,5.471152,2177.8681,1588.1295,283.2031,12.207,53.292826,3.153111,6.286462,6.9807,737351.1107,-26.6607,imbalance_severe,0,0.8469
CAT-TB-001,2,2025-01-28 06:15:00,1422.1,49.7,52.9,0.25977,2.290378,0.758477,-0.880676,5.943373,1540.1964,1637.3921,95.2148,24.4141,16.625542,3.179508,7.988495,9.931904,13167.4387,-19.546,normal,0,0.0
CAT-TB-001,2,2025-02-24 23:06:00,623.4,21.8,67.3,0.644501,7.872008,0.225169,-0.186159,7.27748,2034.9055,1578.7489,63.4766,9.7656,41.346841,3.040689,8.911718,10.371943,463865.7369,-24.2084,bearing_wear_early,1,0.2972
CAT-TB-001,2,2025-03-24 14:16:00,1025.0,79.6,95.0,0.460858,4.809398,0.935786,-0.739038,7.45746,2214.5588,1584.9232,68.3594,17.0898,29.490088,3.138812,9.228465,10.725144,170348.6738,-25.1981,normal,0,0.0
CAT-EX-001,0,2025-04-15 20:39:00,578.9,89.3,113.8,0.698241,10.080256,1.285497,-0.329052,7.860426,1956.7401,1637.2559,29.2969,9.7656,44.682074,2.777409,9.94215,11.77326,158076.0795,-21.6528,misalignment_severe,0,0.7077
CAT-EX-002,1,2025-04-25 15:00:00,2664.2,79.7,100.1,0.376276,4.198849,-0.225839,0.104576,7.05601,1731.4341,1603.5263,222.168,43.9453,24.075944,3.075695,8.297164,9.405769,54884.1004,-22.5974,normal,0,0.0
CAT-DZ-001,4,2025-01-29 17:31:00,1457.6,86.2,77.8,1.028811,6.910515,-1.248569,0.225892,3.947264,2041.7574,1606.6187,24.4141,24.4141,65.834263,3.470912,4.426382,4.83363,394685.282,-22.3802,imbalance_severe,0,0.6902
CAT-EX-001,0,2025-01-16 16:39:00,2184.9,47.2,74.3,0.427331,3.585057,0.118617,-0.459599,5.806915,1606.6013,1618.0582,144.043,36.6211,27.342634,3.322075,7.218881,8.455842,29338.337,-18.921,normal,0,0.0
